loan_amnt,installment,annual_inc,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,last_pymnt_amnt_log,last_pymnt_amnt_capped,int_rate_clean,term_numeric,debt_to_income,interest_per_loan_amnt,loan_amnt_log,grade_encoded,loan_amnt_std,annual_inc_std,loan_amnt_norm,annual_inc_norm,loan_default
35000.0,773.44,116000.0,0.0,680.0,684.0,0.0,19.0,0.0,8757.0,39.0,3113.26,2243.9,0.0,0.0,0.0,773.44,719.0,715.0,0.0,1.0,0.0,2702.0,174465.0,3.0,7.0,3.0,6.0,3.0,84180.0,87.0,2.0,7.0,3432.0,74.0,29700.0,1.0,0.0,5.0,14.0,9182.0,16690.0,33.8,0.0,0.0,172.0,182.0,1.0,1.0,1.0,1.0,7.0,10.0,3.0,4.0,8.0,18.0,13.0,11.0,25.0,4.0,19.0,0.0,0.0,0.0,5.0,73.7,12.5,0.0,0.0,215393.0,92937.0,25200.0,96393.0,6.652140187520964,773.44,0.1171,60,0.3017241379310345,20492.5,10.463131911491969,1,2.077242385412564,0.4123963742360261,0.8727735368956743,0.0105462215433849,False
40000.0,1015.09,90000.0,0.0,705.0,709.0,0.0,10.0,0.0,46070.0,16.0,4932.25,6473.35,0.0,5205.19,936.9342,1015.09,519.0,515.0,0.0,1.0,0.0,0.0,124374.0,0.0,4.0,0.0,1.0,16.0,78304.0,68.0,0.0,0.0,9369.0,74.0,51500.0,0.0,8.0,0.0,1.0,12437.0,358.0,98.0,0.0,0.0,160.0,167.0,27.0,16.0,0.0,27.0,5.0,0.0,4.0,6.0,4.0,4.0,9.0,6.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,167343.0,124374.0,18300.0,115843.0,6.923717206892379,1015.09,0.1797,60,0.4444444444444444,35940.0,10.59665973278358,3,2.60532906953886,0.1143129594693597,1.0,0.0081824132664193,True
18000.0,359.75,250000.0,1.0,715.0,719.0,0.0,13.0,0.0,8669.0,36.0,18000.0,1700.99,0.0,0.0,0.0,13952.38,729.0,725.0,0.0,1.0,0.0,0.0,76869.0,0.0,2.0,1.0,3.0,7.0,68200.0,82.0,1.0,3.0,5291.0,46.0,52300.0,0.0,1.0,4.0,6.0,6406.0,32631.0,21.0,0.0,0.0,123.0,229.0,8.0,7.0,7.0,8.0,1.0,10.0,4.0,4.0,6.0,11.0,10.0,10.0,16.0,4.0,13.0,0.0,0.0,1.0,2.0,81.2,0.0,0.0,0.0,135586.0,76869.0,41300.0,83286.0,9.543477051807894,13952.38,0.0739,60,0.072,6650.999999999999,9.798182590890704,0,0.281747659383156,1.9486724349565367,0.4402035623409669,0.0227289257400538,False
25000.0,594.62,150000.0,0.0,680.0,684.0,1.0,18.0,0.0,26389.0,51.0,568.18,579.42,0.0,0.0,0.0,594.62,549.0,545.0,0.0,1.0,0.0,0.0,80456.0,2.0,6.0,1.0,6.0,1.0,54067.0,77.0,2.0,7.0,9996.0,74.0,38800.0,1.0,4.0,2.0,13.0,4470.0,9311.0,73.9,0.0,0.0,136.0,203.0,3.0,1.0,2.0,3.0,1.0,1.0,7.0,7.0,10.0,19.0,23.0,12.0,25.0,7.0,18.0,0.0,0.0,0.0,3.0,92.2,70.0,0.0,0.0,109150.0,80456.0,35700.0,70350.0,6.3896028798296856,594.62,0.1499,60,0.1666666666666666,18737.5,10.12667110305036,2,1.021069017159971,0.8021977627770513,0.6183206106870228,0.0136373554440322,True
18000.0,391.28,65000.0,0.0,770.0,774.0,0.0,9.0,0.0,12022.0,21.0,18000.0,1594.4,0.0,0.0,0.0,16083.87,734.0,730.0,0.0,1.0,0.0,0.0,48104.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,39100.0,0.0,0.0,0.0,4.0,5345.0,20759.0,32.2,0.0,0.0,146.0,301.0,24.0,3.0,0.0,24.0,3.0,0.0,4.0,5.0,4.0,6.0,13.0,5.0,8.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,94894.0,48104.0,30600.0,55794.0,9.685634357576433,16083.87,0.1099,60,0.2769230769230769,9891.0,9.798182590890704,1,0.281747659383156,-0.1723057085755117,0.4402035623409669,0.0059095206924139,False
8400.0,264.16,90000.0,0.0,665.0,669.0,0.0,8.0,1.0,6335.0,24.0,8400.0,1101.93,0.0,0.0,0.0,264.02,729.0,725.0,0.0,1.0,0.0,0.0,45664.0,3.0,2.0,2.0,2.0,2.0,39329.0,97.0,1.0,3.0,5366.0,70.0,24900.0,3.0,1.0,6.0,5.0,6523.0,9556.0,36.3,0.0,0.0,122.0,335.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,6.0,6.0,14.0,4.0,8.0,0.0,0.0,0.0,3.0,100.0,50.0,1.0,0.0,65629.0,45664.0,15000.0,40729.0,5.57980529483649,264.02,0.0824,36,0.0933333333333333,2076.48,9.036106025364846,1,-0.7321787741393332,0.1143129594693597,0.1959287531806615,0.0081824132664193,False
12000.0,389.07,113000.0,0.0,715.0,719.0,1.0,17.0,1.0,13133.0,25.0,864.71,295.61,0.0,0.0,0.0,389.07,759.0,755.0,0.0,1.0,0.0,60.0,68586.0,2.0,6.0,1.0,1.0,10.0,55453.0,74.0,2.0,4.0,8468.0,61.0,37800.0,3.0,0.0,4.0,5.0,4034.0,7744.0,57.9,0.0,0.0,174.0,77.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,3.0,3.0,14.0,11.0,11.0,5.0,17.0,0.0,0.0,0.0,3.0,100.0,33.3,1.0,0.0,112902.0,68586.0,18400.0,75102.0,5.966326210197282,389.07,0.1033,36,0.1061946902654867,3718.8000000000006,9.39274525863144,1,-0.3519563615683997,0.3780021340706415,0.287531806615776,0.0102734744345043,False
2500.0,82.37,35000.0,0.0,730.0,734.0,0.0,5.0,0.0,16630.0,17.0,2500.0,147.9,0.0,0.0,0.0,2237.64,734.0,730.0,0.0,1.0,0.0,0.0,164798.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,2.0,9088.0,74.0,22400.0,0.0,0.0,0.0,2.0,41200.0,0.0,100.8,0.0,0.0,129.0,205.0,17.0,17.0,1.0,17.0,17.0,0.0,2.0,2.0,3.0,10.0,3.0,4.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,203400.0,16630.0,16500.0,0.0,7.713623817606082,2237.64,0.1144,36,0.0714285714285714,858.0,7.824445930877619,1,-1.355321061408363,-0.5162481102293576,0.0458015267175572,0.0031820496036075,False
3000.0,106.29,36200.0,0.0,675.0,679.0,1.0,14.0,0.0,13380.0,24.0,3000.0,823.57,0.0,0.0,0.0,106.18,704.0,700.0,0.0,1.0,0.0,0.0,37470.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,0.0,0.0,0.0,5.0,2676.0,4180.0,72.9,0.0,0.0,159.0,127.0,4.0,4.0,0.0,4.0,4.0,1.0,7.0,8.0,8.0,12.0,5.0,12.0,18.0,8.0,14.0,0.0,0.0,0.0,2.0,95.8,50.0,0.0,0.0,56291.0,37470.0,15400.0,33191.0,4.674509664066704,106.18,0.1655,36,0.0828729281767955,1489.5,8.006700845440367,3,-1.3025123929957334,-0.5024904141632037,0.0585241730279898,0.0032911484471597,False
12500.0,291.31,57000.0,0.0,670.0,674.0,0.0,7.0,0.0,2348.0,22.0,12500.0,1291.19,0.0,0.0,0.0,11470.48,684.0,680.0,0.0,1.0,0.0,0.0,173267.0,1.0,1.0,1.0,3.0,8.0,16249.0,90.0,1.0,2.0,2348.0,68.0,9200.0,9.0,2.0,2.0,6.0,28878.0,6052.0,28.0,1.0,0.0,109.0,147.0,3.0,3.0,2.0,14.0,8.0,3.0,1.0,1.0,4.0,7.0,9.0,5.0,11.0,1.0,7.0,0.0,0.0,0.0,3.0,68.2,0.0,0.0,0.0,183988.0,18597.0,8400.0,18038.0,9.347619234057536,11470.48,0.1407,60,0.219298245614035,8793.75,9.433563920090563,2,-0.2991476931557701,-0.2640236823498706,0.3002544529262086,0.0051821950687322,False
35000.0,904.85,169000.0,0.0,700.0,704.0,1.0,15.0,0.0,60451.0,21.0,35000.0,8348.49,0.0,0.0,0.0,29812.37,569.0,565.0,0.0,1.0,0.0,0.0,114964.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,76900.0,0.0,0.0,0.0,2.0,7664.0,1497.0,97.4,0.0,0.0,103.0,151.0,18.0,16.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,7.0,6.0,11.0,14.0,8.0,15.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,160539.0,114964.0,56900.0,83639.0,10.302712229594835,17440.045999999995,0.1884,60,0.2071005917159763,32970.0,10.463131911491969,4,2.077242385412564,1.0200279504911536,0.8727735368956743,0.0153647538002763,False
12000.0,377.09,35000.0,0.0,705.0,709.0,2.0,12.0,0.0,10043.0,17.0,3360.2,776.87,0.0,0.0,0.0,377.09,639.0,635.0,0.0,1.0,0.0,0.0,223845.0,0.0,2.0,0.0,0.0,32.0,14346.0,117.0,1.0,1.0,6370.0,52.0,34500.0,0.0,5.0,5.0,2.0,18654.0,12959.0,39.7,0.0,0.0,52.0,69.0,7.0,7.0,1.0,28.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,9.0,12.0,6.0,12.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,247450.0,24389.0,21500.0,12250.0,5.93513226251751,377.09,0.0819,36,0.3428571428571428,2948.4,9.39274525863144,0,-0.3519563615683997,-0.5162481102293576,0.287531806615776,0.0031820496036075,False
12000.0,385.86,82000.0,0.0,695.0,699.0,0.0,16.0,0.0,23847.0,40.0,12000.0,1582.42,0.0,0.0,0.0,5481.67,694.0,690.0,0.0,1.0,0.0,0.0,233820.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,46700.0,0.0,0.0,0.0,8.0,14614.0,4657.0,82.3,0.0,0.0,222.0,216.0,6.0,1.0,4.0,6.0,19.0,0.0,6.0,8.0,6.0,8.0,19.0,11.0,17.0,8.0,16.0,0.0,0.0,0.0,4.0,97.5,83.3,0.0,0.0,276665.0,124351.0,26300.0,101965.0,8.609347487563252,5481.67,0.0975999999999999,36,0.1463414634146341,3513.6,9.39274525863144,1,-0.3519563615683997,0.0225949856950008,0.287531806615776,0.0074550876427376,False
20000.0,621.76,60000.0,0.0,725.0,729.0,0.0,17.0,0.0,31021.0,32.0,20000.0,1734.17,0.0,0.0,0.0,55.25,744.0,740.0,0.0,1.0,0.0,0.0,35891.0,0.0,1.0,0.0,0.0,41.0,3781.0,15.0,1.0,5.0,9812.0,39.0,60000.0,2.0,0.0,1.0,6.0,2111.0,20707.0,55.3,0.0,0.0,86.0,367.0,11.0,11.0,2.0,11.0,8.0,0.0,4.0,6.0,7.0,11.0,6.0,15.0,23.0,6.0,17.0,0.0,0.0,0.0,1.0,100.0,42.9,0.0,0.0,91189.0,35891.0,46300.0,26086.0,4.029806041084529,55.25,0.0746,36,0.3333333333333333,4476.0,9.90353755128617,0,0.4929823330336746,-0.229629442184486,0.4910941475826972,0.0054549421776129,False
12000.0,385.35,33000.0,0.0,670.0,674.0,0.0,10.0,1.0,10330.0,16.0,7959.15,1674.6,0.0,581.49,104.6682,385.35,519.0,515.0,0.0,1.0,0.0,0.0,10330.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,25200.0,0.0,0.0,0.0,4.0,1033.0,5338.0,40.7,0.0,0.0,138.0,91.0,7.0,7.0,0.0,10.0,7.0,0.0,2.0,9.0,2.0,2.0,3.0,10.0,13.0,9.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,25200.0,10330.0,9000.0,0.0,5.956743694379593,385.35,0.0967,36,0.3636363636363636,3481.2,9.39274525863144,1,-0.3519563615683997,-0.5391776036729473,0.287531806615776,0.0030002181976871,True
6000.0,194.99,65000.0,0.0,730.0,734.0,0.0,20.0,0.0,27224.0,37.0,4598.44,962.99,0.0,0.0,0.0,200.0,609.0,605.0,0.0,1.0,0.0,0.0,313166.0,2.0,2.0,1.0,1.0,4.0,53359.0,96.0,1.0,5.0,7159.0,42.0,98900.0,3.0,1.0,3.0,8.0,15658.0,44068.0,35.6,0.0,0.0,178.0,191.0,10.0,4.0,4.0,10.0,0.0,0.0,9.0,14.0,11.0,16.0,7.0,17.0,25.0,14.0,20.0,0.0,0.0,0.0,3.0,100.0,18.2,0.0,0.0,404721.0,80583.0,68400.0,71821.0,5.303304908059076,200.0,0.1049,36,0.0923076923076923,1888.2,8.699681400989514,1,-0.9856603825199556,-0.1723057085755117,0.1348600508905852,0.0059095206924139,True
18000.0,571.56,80000.0,0.0,780.0,784.0,4.0,15.0,0.0,15590.0,36.0,18000.0,1792.51,0.0,0.0,0.0,11219.11,804.0,800.0,0.0,1.0,0.0,0.0,174227.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,63800.0,0.0,0.0,0.0,6.0,11615.0,29574.0,34.3,0.0,0.0,142.0,212.0,5.0,4.0,4.0,20.0,4.0,0.0,3.0,4.0,4.0,11.0,13.0,10.0,19.0,4.0,15.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,247476.0,58839.0,45000.0,61468.0,9.325462982950198,11219.11,0.089,36,0.225,4806.000000000001,9.798182590890704,0,0.281747659383156,-0.0003345077485888,0.4402035623409669,0.0072732562368172,False
16000.0,627.65,63000.0,0.0,670.0,674.0,1.0,19.0,0.0,15918.0,46.0,16000.0,5765.31,0.0,0.0,0.0,106.75,699.0,695.0,0.0,1.0,0.0,0.0,127278.0,1.0,8.0,2.0,4.0,6.0,111360.0,89.0,0.0,2.0,1975.0,89.0,18000.0,3.0,2.0,2.0,6.0,6699.0,162.0,98.0,0.0,0.0,165.0,231.0,14.0,6.0,0.0,15.0,6.0,2.0,7.0,10.0,7.0,11.0,28.0,11.0,17.0,10.0,19.0,0.0,0.0,0.0,2.0,92.5,100.0,0.0,0.0,147221.0,127278.0,8100.0,129221.0,4.6798137289838575,106.75,0.2398999999999999,36,0.2539682539682539,11515.2,9.680406499268877,4,0.0705129857326374,-0.1952352020191014,0.3893129770992366,0.0057276892864935,False
5000.0,154.87,42000.0,0.0,750.0,754.0,0.0,6.0,0.0,11542.0,23.0,5000.0,462.83,0.0,0.0,0.0,12.5,779.0,775.0,0.0,1.0,0.0,0.0,15750.0,0.0,1.0,0.0,1.0,19.0,4208.0,53.0,0.0,1.0,4546.0,38.0,34000.0,0.0,0.0,0.0,2.0,2625.0,6122.0,59.2,0.0,0.0,81.0,153.0,14.0,14.0,0.0,14.0,13.0,0.0,2.0,3.0,2.0,12.0,4.0,5.0,19.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,42000.0,15750.0,15000.0,8000.0,2.602689685444384,12.5,0.0721,36,0.119047619047619,1081.5,8.517393171418904,0,-1.0912777193452148,-0.4359948831767935,0.1094147582697201,0.003818459524329,False
23125.0,615.25,58000.0,1.0,660.0,664.0,1.0,13.0,0.0,14263.0,51.0,23125.0,3360.98,0.0,0.0,0.0,22179.23,709.0,705.0,0.0,1.0,0.0,6764.0,343606.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,26300.0,0.0,0.0,0.0,4.0,26431.0,2617.0,72.7,0.0,0.0,126.0,184.0,4.0,4.0,14.0,4.0,4.0,7.0,2.0,7.0,3.0,18.0,3.0,11.0,34.0,7.0,13.0,0.0,0.0,0.0,2.0,84.0,33.3,0.0,0.0,421300.0,23805.0,9600.0,10000.0,10.006956630553027,17440.045999999995,0.2019999999999999,60,0.3987068965517241,23356.25,10.048712804688908,4,0.8230365106126099,-0.2525589356280758,0.5706106870229007,0.0052731107716924,False
6500.0,218.05,48000.0,0.0,675.0,679.0,0.0,9.0,0.0,9579.0,18.0,1239.66,475.91,0.0,490.84,88.3512,218.05,644.0,640.0,0.0,1.0,0.0,0.0,120996.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,0.0,2.0,13444.0,221.0,97.7,0.0,0.0,84.0,86.0,8.0,8.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,3.0,14.0,2.0,4.0,2.0,9.0,0.0,0.0,0.0,1.0,88.9,100.0,0.0,0.0,124541.0,120996.0,9800.0,114741.0,5.389300014259908,218.05,0.1268999999999999,36,0.1354166666666666,2474.55,8.77971129020447,2,-0.9328517141073258,-0.3672064028460243,0.1475826972010178,0.0043639537420903,True
3600.0,130.26,79000.0,0.0,665.0,669.0,0.0,11.0,0.0,7031.0,33.0,3600.0,388.6,0.0,0.0,0.0,3214.26,739.0,735.0,0.0,1.0,0.0,0.0,327695.0,2.0,0.0,0.0,1.0,13.0,0.0,0.0,3.0,6.0,3567.0,27.0,25800.0,0.0,0.0,4.0,9.0,32770.0,8816.0,42.0,0.0,0.0,124.0,122.0,2.0,2.0,2.0,9.0,6.0,5.0,2.0,3.0,5.0,6.0,16.0,10.0,14.0,3.0,11.0,0.0,0.0,0.0,4.0,75.0,20.0,0.0,0.0,348096.0,7031.0,15200.0,0.0,8.075663504319417,3214.26,0.1805999999999999,36,0.0455696202531645,1950.48,8.188966863648876,3,-1.239141990900578,-0.0117992544703837,0.0737913486005089,0.007182340533857,False
13000.0,309.62,49000.0,0.0,720.0,724.0,0.0,12.0,0.0,12527.0,14.0,5946.27,4173.37,0.0,0.0,0.0,0.0,619.0,615.0,0.0,1.0,0.0,0.0,28444.0,0.0,7.0,1.0,5.0,8.0,15917.0,107.0,0.0,3.0,8500.0,91.0,16500.0,1.0,0.0,0.0,8.0,2370.0,3973.0,75.9,0.0,0.0,53.0,31.0,19.0,8.0,0.0,19.0,21.0,0.0,4.0,4.0,5.0,6.0,8.0,5.0,6.0,4.0,12.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,31385.0,28444.0,16500.0,14885.0,0.0,0.0,0.1505,60,0.2653061224489796,9782.5,9.472781556562168,2,-0.2463390247431404,-0.3557416561242295,0.3129770992366412,0.0044548694450505,False
14000.0,325.62,72000.0,0.0,680.0,684.0,0.0,20.0,0.0,12659.0,27.0,14000.0,5525.5,0.0,0.0,0.0,324.79,759.0,755.0,0.0,1.0,0.0,0.0,130990.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,18900.0,0.0,0.0,0.0,4.0,6550.0,5750.0,65.8,0.0,0.0,93.0,112.0,15.0,10.0,0.0,77.0,7.0,0.0,4.0,6.0,4.0,6.0,17.0,6.0,10.0,6.0,20.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,137868.0,130990.0,16800.0,118968.0,5.786253002019782,324.79,0.1398,60,0.1944444444444444,9786.0,9.546884034617923,2,-0.1407216879178811,-0.0920524815229477,0.3384223918575063,0.0065459306131355,False
10800.0,251.25,44000.0,1.0,735.0,739.0,1.0,17.0,0.0,8667.0,23.0,10552.4,4254.56,0.0,0.0,0.0,251.25,779.0,775.0,0.0,1.0,0.0,0.0,33244.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,7.0,1956.0,21868.0,23.3,0.0,0.0,65.0,109.0,4.0,4.0,0.0,8.0,4.0,0.0,4.0,6.0,8.0,11.0,5.0,14.0,18.0,6.0,17.0,0.0,0.0,1.0,4.0,95.7,0.0,0.0,0.0,83039.0,33244.0,28500.0,39039.0,5.530420659233719,251.25,0.1399,60,0.2454545454545454,7554.600000000001,9.287394001418471,2,-0.4786971657587109,-0.4130653897332038,0.2569974554707379,0.0040002909302494,False
12000.0,445.91,41000.0,0.0,670.0,674.0,0.0,9.0,0.0,12420.0,9.0,12000.0,4043.9,0.0,0.0,0.0,445.51,734.0,730.0,0.0,1.0,0.0,0.0,39567.0,0.0,1.0,0.0,2.0,14.0,27147.0,100.0,2.0,2.0,9322.0,87.0,18100.0,0.0,0.0,0.0,4.0,4396.0,5283.0,68.9,0.0,0.0,79.0,58.0,11.0,11.0,0.0,12.0,5.0,0.0,2.0,3.0,2.0,2.0,6.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,2.0,88.9,50.0,0.0,0.0,45350.0,39567.0,17000.0,27250.0,6.101461796482331,445.51,0.1999,36,0.2926829268292683,7196.399999999999,9.39274525863144,3,-0.3519563615683997,-0.4474596298985884,0.287531806615776,0.0037275438213688,False
22250.0,530.5,50000.0,1.0,725.0,729.0,0.0,10.0,1.0,11632.0,19.0,22250.0,8570.65,0.0,0.0,0.0,9070.15,599.0,595.0,0.0,1.0,0.0,0.0,11632.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,30700.0,0.0,0.0,0.0,1.0,1292.0,5275.0,43.3,0.0,0.0,230.0,262.0,14.0,14.0,1.0,60.0,5.0,0.0,1.0,3.0,3.0,4.0,3.0,10.0,15.0,3.0,10.0,0.0,0.0,0.0,0.0,94.0,33.3,1.0,0.0,30700.0,11632.0,9300.0,0.0,9.112854326692531,9070.15,0.151,60,0.445,16798.75,10.010142230404668,2,0.730621340890508,-0.3442769094024346,0.5483460559796437,0.0045457851480107,False
40000.0,932.39,190000.0,0.0,755.0,759.0,3.0,13.0,0.0,70856.0,22.0,14281.89,10877.0,0.0,0.0,0.0,0.0,639.0,635.0,0.0,1.0,0.0,0.0,501521.0,1.0,2.0,1.0,1.0,1.0,41910.0,78.0,0.0,1.0,6245.0,44.0,122100.0,1.0,0.0,9.0,2.0,41793.0,48347.0,11.5,0.0,0.0,50.0,112.0,14.0,1.0,3.0,36.0,0.0,0.0,2.0,3.0,7.0,11.0,5.0,9.0,13.0,3.0,13.0,0.0,0.0,0.0,1.0,100.0,14.3,0.0,0.0,592738.0,112766.0,54600.0,53638.0,0.0,0.0,0.1408,60,0.2105263157894736,28160.0,10.59665973278358,2,2.60532906953886,1.2607876316488458,1.0,0.0172739835624409,False
30000.0,913.61,164000.0,0.0,735.0,739.0,0.0,16.0,0.0,36676.0,29.0,30000.0,2607.41,0.0,0.0,0.0,10701.0,839.0,835.0,0.0,1.0,0.0,0.0,617707.0,1.0,4.0,1.0,1.0,3.0,143999.0,59.0,0.0,1.0,14962.0,57.0,79500.0,0.0,1.0,0.0,2.0,38607.0,39224.0,48.3,0.0,0.0,182.0,378.0,23.0,3.0,5.0,117.0,5.0,0.0,4.0,4.0,5.0,5.0,9.0,9.0,12.0,4.0,16.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,799968.0,196834.0,75900.0,238722.0,9.27818591887125,10701.0,0.0607,36,0.1829268292682926,5463.000000000001,10.308985993422082,0,1.5491557012862676,0.9627042168821792,0.7455470737913485,0.0149101752854753,False
28000.0,873.42,85000.0,1.0,660.0,664.0,1.0,11.0,0.0,34487.0,44.0,28000.0,3420.04,0.0,0.0,0.0,886.68,554.0,550.0,0.0,1.0,0.0,0.0,38195.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,50800.0,0.0,0.0,0.0,3.0,3472.0,14429.0,70.5,0.0,0.0,46.0,211.0,0.0,0.0,0.0,28.0,0.0,2.0,7.0,8.0,8.0,31.0,2.0,10.0,41.0,8.0,11.0,0.0,0.0,1.0,2.0,95.5,75.0,0.0,0.0,61070.0,38195.0,48900.0,10270.0,6.788611317686412,886.68,0.0769,36,0.3294117647058823,6459.600000000001,10.239995502805316,0,1.337921027635749,0.0569892258603854,0.6946564885496183,0.0077278347516182,False
4950.0,157.18,45000.0,0.0,760.0,764.0,0.0,5.0,0.0,1290.0,9.0,736.34,206.74,0.0,0.0,0.0,157.18,559.0,555.0,0.0,1.0,0.0,0.0,119865.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.0,0.0,0.0,0.0,1.0,23973.0,4210.0,23.5,0.0,0.0,62.0,69.0,29.0,19.0,1.0,29.0,20.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,129855.0,1290.0,5500.0,0.0,5.063733625091271,157.18,0.089,36,0.11,1321.6500000000003,8.507344855361422,0,-1.0965585861864775,-0.4016006430114089,0.1081424936386768,0.0040912066332096,True
23500.0,829.56,47000.0,0.0,685.0,689.0,0.0,13.0,0.0,16913.0,17.0,23500.0,6444.86,0.0,0.0,0.0,829.5,689.0,685.0,0.0,1.0,0.0,0.0,228886.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,1.0,2.0,6079.0,57.0,29800.0,0.0,0.0,1.0,2.0,17607.0,6444.0,67.3,0.0,0.0,130.0,264.0,12.0,12.0,2.0,15.0,12.0,0.0,5.0,8.0,7.0,10.0,0.0,11.0,15.0,8.0,13.0,0.0,0.0,0.0,1.0,88.2,57.1,0.0,0.0,263800.0,16913.0,19700.0,0.0,6.72202792905335,829.5,0.1629,36,0.5,11484.45,10.064798252418376,3,0.8626430119220821,-0.3786711495678192,0.5801526717557252,0.0042730380391301,False
19600.0,430.76,60000.0,1.0,680.0,684.0,0.0,14.0,0.0,22358.0,49.0,12870.65,5708.23,0.0,0.0,0.0,430.76,579.0,575.0,0.0,1.0,0.0,0.0,228358.0,0.0,3.0,0.0,3.0,23.0,53802.0,74.0,0.0,1.0,5987.0,74.0,29700.0,0.0,11.0,0.0,4.0,16311.0,2438.0,86.1,0.0,0.0,148.0,225.0,24.0,23.0,5.0,33.0,19.0,0.0,6.0,7.0,7.0,10.0,24.0,10.0,20.0,7.0,14.0,0.0,0.0,0.0,0.0,98.0,71.4,0.0,0.0,280001.0,76160.0,17500.0,72841.0,6.067869878310387,430.76,0.1147,60,0.3266666666666666,11240.6,9.883335864325277,1,0.4507353983035708,-0.229629442184486,0.4809160305343511,0.0054549421776129,True
